Company Name,Price,Volume,MACD hist,ADX,ATR,EMA 200,RSI,Stochastic Oscillator,MACD hist sloap*,EMA 200 Sloap
Mahindra & Mahindra Financial Services Ltd.,269.25,2332867,1.9235084598794976,14.59922437611478,6.955363221669082,275.5763360824799,51.639461577970344,86.32960931209142,-0.03590786761157272,-0.00023614212501615753
Mahindra & Mahindra Ltd.,2549.10009765625,3327919,26.67724393034247,53.65354789346013,69.54353226467309,1798.4053994098813,76.11174741426089,85.06781388943747,-5.9312554313733585,0.0029597387490084706
Mankind Pharma Ltd.,2114.35009765625,959380,-13.640944270580363,21.70439226959611,81.95946982235249,2023.3111361515016,40.901924648439376,23.60441309945078,5.077292631886287,0.0004327402724118185
Marico Ltd.,602.5499877929688,1748094,1.0981678300956652,46.21933968410523,15.056869028444252,533.924004154055,70.03523708512031,79.38998730785502,-0.8831470369066743,0.0011446492278704265
Maruti Suzuki India Ltd.,12906.099609375,464937,12.545997618901893,16.905383994220834,295.64408493581806,11088.539584165488,57.83991230232247,81.40324702562538,6.034432591773864,0.0014153722255064436
Max Financial Services Ltd.,957.75,456219,-3.495371033715333,10.987890054111208,30.77676968536623,932.6107324427863,41.8226591056999,12.242335149774425,-0.7723001830033969,0.000263801571755602
Max Healthcare Institute Ltd.,804.2000122070312,1613702,-2.99353644507488,14.59295027115931,31.28731230473178,709.7462396083879,47.69800383728567,26.48082956796171,-0.5507416406889973,0.0011804080232663305
Mazagoan Dock Shipbuilders Ltd.,3134.64990234375,4697115,87.13629427294828,34.53207404422265,161.6323854358514,2020.0362079943059,76.90269507898543,80.79897758906347,-2.7148786969682988,0.0035736519327176962
MphasiS Ltd.,2441.14990234375,931278,22.459662508783666,22.746625089751934,65.76869108399181,2383.4936122820955,60.897335359223014,85.96117282950661,2.378943312136851,0.00023737182262693378
NHPC Ltd.,102.30000305175781,96374779,0.4166406921544876,26.561688804819273,4.161161276427835,75.33257391052965,59.66122479052462,65.02734700871378,-0.175619627641439,0.0026493590471175243
NMDC Ltd.,262.6000061035156,10047419,-1.2573159240526817,24.143013386625594,9.700282804375162,201.03268415145982,53.62749160739761,40.846837896970705,-0.6730680062665666,0.0023563101310463447
NTPC Ltd.,369.6499938964844,21885928,1.097464702026084,26.070670592669483,9.569937435740963,298.4099141183287,58.15694699043789,69.56519506000365,-0.3727863383596528,0.0019369152255107613
Nestle India Ltd.,2459.89990234375,535603,-1.3606540967009426,12.369243517283019,47.04538819903097,2428.244130660797,43.922729562486694,30.555477063753553,-0.0021418167662563548,0.00012933390453098085
Oberoi Realty Ltd.,1803.8499755859375,460294,28.110899726348947,43.26897781096577,62.64427406557048,1343.308876538414,76.00877837431159,95.99412419388595,-2.296307607487705,0.002565930549611355
Oil & Natural Gas Corporation Ltd.,277.6499938964844,13712337,0.3294309272762659,14.80711807395443,7.469432092391186,232.6380457771008,51.29296663947623,65.27192538906681,-0.25871787487131637,0.0016293225214446515
Oil India Ltd.,668.2999877929688,3087240,3.0324955914437357,22.825145762738934,23.91132956031228,462.57583852136986,65.2928106503592,92.20475711987956,0.3620839560314053,0.0030937893572202824
One 97 Communications Ltd.,356.70001220703125,4684938,3.1257445335882785,14.41922189804553,15.958520407837947,567.1002669070701,48.06281191663806,78.81858600342827,0.4504599549701833,-0.005928161905679041
Oracle Financial Services Software Ltd.,7597.5498046875,112081,3.4587036113007628,25.462867008986652,203.178792747487,6137.409501574927,44.09604394420786,29.736328125,-2.562872500845515,0.0019315144083228775
PB Fintech Ltd.,1252.199951171875,2069632,-4.319532157282069,17.544276504782363,63.08560395101696,968.8693815137588,50.00461445100002,43.13494948170273,-2.23348744885471,0.0022740325225094047
PI Industries Ltd.,3615.39990234375,613688,7.277162323661642,14.938958888147395,96.24857655653717,3579.2687184023357,46.15705959549402,51.07310011634206,-1.6206845756017572,0.00010043909017166334
Page Industries Ltd.,36607.8984375,76559,153.0328850526649,14.710267662330299,954.4480033856414,36973.871988037194,61.36322333464574,85.48857269008316,50.059423873275335,-0.00010047356699058638
Patanjali Foods Ltd.,1438.949951171875,354172,4.85395391572961,14.160643636957326,46.820453076786755,1404.5061359496792,53.83668586580354,80.81238828028435,1.9271252261306575,0.00024057056114153104
Persistent Systems Ltd.,3736.699951171875,1556099,50.82809982831418,40.15939123950399,101.73588673135248,3449.0622181814424,62.7754036149279,91.00679488041065,10.12527023792228,0.0007736322223127587
Petronet LNG Ltd.,301.75,9263962,-1.2129349914354801,29.316336631835743,9.41182771099281,258.4604053563316,49.675332606903815,35.937498344316474,-0.40151616673592905,0.0014418270188945423
Pidilite Industries Ltd.,3019.89990234375,323148,3.5884375373817683,10.231945707776408,66.1770436976449,2728.0213807732835,56.84027093074858,84.93003578452797,1.1968378594876565,0.000971374076279332
Piramal Enterprises Ltd.,829.4000244140625,1143780,-4.793067471404033,29.173608924843375,22.526936705319507,902.1541301248759,42.831766918923165,15.12130766596943,1.8692010338846003,-0.0008815975654646558
